,Gross Profit Growth,Gross Margin,grossProfitMargin,Intangibles to Total Assets,Net Income,assetTurnover,Revenue,Interest Expense,Debt to Assets,R&D Expenses,SG&A Expense
510,-0.0683,0.3156,0.31560010280134,0.052,284000000.0,1.964655390053,7782000000.0,-2000000.0,0.0316,0.0,1501000000.0
511,0.1026,0.6266,0.6266261192769,0.1835,116000000.0,0.59243318987088,5919000000.0,0.0,0.1928,783000000.0,1986000000.0
512,0.15,0.6284,0.62837414413369,0.0,383729000.0,0.12145913441578,947870000.0,85006000.0,0.3407,0.0,56218000.0
513,-0.0291,0.3598,0.35977866277614,0.1017,424858000.0,1.7539612652301002,12349301000.0,65661000.0,0.2119,0.0,3681694000.0
514,-0.3608,0.1414,0.1413938491945,0.0082,123202222.2222,0.26084997498327,1549378518.5185,82799259.2593,0.1865,16325925.9259,104853333.3333
515,-0.0365,0.177,0.1769920030831499,0.7351,1907000000.0,0.8760128291694799,20758000000.0,340000000.0,0.3945,0.0,927000000.0
516,-0.0043,0.3385,0.33852214650767,0.3863,207100000.0,0.7034468295459699,4696000000.0,159600000.0,0.5788,73100000.0,959100000.0
517,0.0196,0.5577,0.55772524837273,0.2819,-48600000.0,0.43206039076377,875700000.0,47300000.0,0.4111,133300000.0,323900000.0
518,0.0663,0.3725,0.3725415137435799,0.2717,129136000.0,1.5417259479568002,1653609000.0,0.0,0.0,0.0,448073000.0
519,0.2108,0.644,0.6440224007791601,0.1235,1200000.0,0.14687527939204,821400000.0,94700000.0,0.4973,0.0,100200000.0
520,0.1728,0.7662,0.76621024059961,0.8792,74371000.0,0.30589592914346,1203992000.0,6342000.0,0.0508,169409000.0,528450000.0
521,-0.1299,0.4705,0.47045277495971,0.0519,-326701000.0,0.2790353761051899,2191221000.0,96567000.0,0.2194,137670000.0,124873000.0
522,0.0722,0.4297,0.42974600360669,0.1276,3962000000.0,0.19500986463692,32717000000.0,641000000.0,0.0854,0.0,2886000000.0
523,-0.0463,0.3025,0.30251460502921,0.0,4074000000.0,0.077283401097809,62992000000.0,0.0,0.0377,0.0,14222000000.0
524,1.4469,0.2961,0.2961363507771899,0.0206,26657000.0,0.16000317487921,759981000.0,131771000.0,0.4488,18844000.0,323891000.0
525,-0.1124,0.4575,0.45751959198905,0.7615,-3607000000.0,0.29562483336857,3215600000.0,370200000.0,0.56,361100000.0,834100000.0
526,-0.0327,0.5131,0.5130723042943,0.0378,233200000.0,0.8876212755494399,2837411000.0,33001000.0,0.222,0.0,814034000.0
527,0.1016,1.0,1.0,0.0599,468100000.0,0.032842286428015,1572400000.0,0.0,0.0938,0.0,808700000.0
528,0.1856,1.0,1.0,0.0258,164927000.0,0.041533685320323,522211000.0,0.0,0.034,0.0,253020000.0
529,0.0529,0.5849,0.58493548198262,0.258,725300000.0,0.22496876975407,11957900000.0,1478700000.0,0.5607,0.0,2049100000.0
530,-0.3157,0.4798,0.47983163802175,0.3613,-182000000.0,0.37267973856209,2851000000.0,-183000000.0,1.4293,210000000.0,1362000000.0
531,0.1155,1.0,1.0,0.0058,433542000.0,0.050364434400748,1282472000.0,0.0,0.0772,0.0,573548000.0
532,0.0806,1.0,1.0,0.0025,915926000.0,0.0520006264806829,2285940000.0,0.0,0.7935,0.0,482800000.0
533,0.0272,0.5966,0.59662953196533,0.0,7094000.0,1.5017852750923002,3492690000.0,16889000.0,0.1291,0.0,2014339000.0
534,0.1148,0.411,0.41097335795305,0.0312,1807000000.0,0.3042194295986,18955000000.0,298000000.0,0.0751,0.0,4281000000.0
535,0.026,0.4174,0.4173889490790901,0.3845,2563000000.0,0.99314055144586,14768000000.0,257000000.0,0.4963,0.0,2391000000.0
536,-0.0547,0.7766,0.7765504753282,0.5551,2050000000.0,0.36421493462597,22090000000.0,1419000000.0,0.3151,5932000000.0,10031000000.0
537,0.134,0.9386,0.93861512792581,0.1012,55350000.0,0.80197573418013,942773000.0,0.0,0.0,212319000.0,603878000.0
538,0.2575,0.1496,0.14959310674964,0.1544,117000000.0,1.5326485693324,4178000000.0,67000000.0,0.3023,0.0,313000000.0
539,0.1222,0.5737,0.5736668495923001,0.5016,363351000.0,0.3563872233773599,4225761000.0,409289000.0,0.6867,0.0,1038975000.0
540,0.1619,0.3416,0.34161449699572,0.0404,532357000.0,2.5641407439627,7911046000.0,18352000.0,0.1427,0.0,1823440000.0
541,0.1859,0.2983,0.29834430735792,0.6157,467300000.0,0.4792035228795699,6257200000.0,387300000.0,0.5556,0.0,975200000.0
542,0.1543,0.7922,0.79215084411313,0.2548,1108000000.0,1.0888040105037,13683000000.0,128000000.0,0.282,0.0,8553000000.0
543,-0.0562,1.0,1.0,0.0021,5472413793.1034,0.020714376957799,21062068965.5172,0.0,0.1509,0.0,6229885057.4713
544,0.0147,1.0,1.0,0.0069,4608163265.3061,0.031521488509519,30829591836.7347,0.0,0.2606,0.0,23396938775.5102
545,-0.0171,0.7382,0.7381756375217401,0.0,-46567000.0,0.1116590631879499,354184000.0,66785000.0,0.4865,0.0,21320000.0
546,0.2637,0.2928,0.29278914577408,0.0686,345758000.0,0.9769786085755,3034689000.0,36680000.0,0.1599,0.0,403404000.0
547,-0.0009,0.5809,0.5809181445943,0.1874,451779000.0,0.77617577142739,2100802000.0,31269000.0,0.1404,301505000.0,390669000.0
548,0.0932,0.9119,0.91188756996473,0.2299,-28321000.0,0.83991590649943,353571000.0,2649000.0,0.0546,61348000.0,267555000.0
549,-0.0679,0.2055,0.20546142457641,0.8151,137000000.0,0.83388203017833,6079000000.0,190000000.0,0.4867,0.0,586000000.0
550,-0.0293,0.6325,0.63247750604735,0.0,99371000.0,0.10301661222035,728418000.0,83167000.0,0.4,0.0,61027000.0
551,0.2009,0.4718,0.4717514779181599,0.0,-315000000.0,0.13719870991546,4313500000.0,149800000.0,0.1266,0.0,0.0
552,-0.1077,0.5898,0.5898224852071,0.3447,566900000.0,0.49635278160478,4647500000.0,0.0,0.2284,1003200000.0,1158500000.0
553,-0.0555,0.3251,0.32508364182218,0.0,108263000.0,1.851726256926,3616014000.0,0.0,0.0,0.0,915615000.0
554,0.6621,0.4473,0.44733375891912,0.0061,-8857000.0,1.5967973986929,742506000.0,346000.0,0.0,170692000.0,174752000.0
555,-0.1652,1.0,1.0,0.0041,45472000.0,0.026319307300697,279776000.0,0.0,0.1593,0.0,195088000.0
556,0.1755,0.9168,0.91684711996535,0.0901,447000000.0,0.11493280238925,2309000000.0,0.0,0.7555,0.0,903000000.0
557,0.1293,0.2569,0.2568858252767499,0.0619,416800000.0,1.2438058562813,3423700000.0,108800000.0,0.8665,0.0,299400000.0
558,0.1802,1.0,1.0,0.0,57923000.0,0.12149374265538,156941000.0,27860000.0,0.3791,0.0,12555000.0
559,0.0572,1.0,1.0,0.0,154333000.0,0.10710943549882,294612000.0,49055000.0,0.466,0.0,12547000.0
560,-0.0854,0.762,0.76203327210657,0.0,-78568000.0,0.16075278611862,858557000.0,220038000.0,0.757,0.0,61506000.0
561,-0.0554,0.3979,0.39792203179114,0.1402,1348000000.0,0.28108229538477,11261000000.0,1116000000.0,0.4868,0.0,0.0
562,0.1452,0.2257,0.22565210167802,0.5323,3229000000.0,0.79927230233979,30095000000.0,562000000.0,0.3687,0.0,3011000000.0
563,0.1984,0.2872,0.2872027785199,0.4224,114000000.0,0.45320256689672,3743000000.0,122000000.0,0.3062,85000000.0,771000000.0
564,0.3776,0.6081,0.60809385048232,0.4797,255400000.0,0.48210046989294,3980800000.0,199000000.0,0.3716,529300000.0,452100000.0
565,0.0716,0.4605,0.46050087670857,0.0923,56676000.0,0.7498448226423999,889121000.0,1054000.0,0.0128,119621000.0,123188000.0
566,0.1005,0.95,0.95004962954818,0.0796,363614000.0,0.087011531679567,1327838000.0,266020000.0,0.4259,0.0,84148000.0
567,0.358,0.2409,0.2409015437612,0.4529,-374080000.0,0.5816510462098801,1064219000.0,32532000.0,0.2835,0.0,286980000.0
568,0.1258,0.2147,0.2146697246216099,0.0413,269911000.0,0.84000424282665,3262747000.0,0.0,0.3632,0.0,342297000.0
569,0.0034,0.3599,0.35990964301585,0.15334,2070083947.6505399,0.8050321965180101,54008000000.0,1046912391.4320999,0.45768000000000003,0.0,11819000000.0
570,-0.0137,0.477,0.47699762035623,0.471,157160000.0,1.3887895325206,3951852000.0,35686000.0,0.352,0.0,1507256000.0
571,0.3214,0.2949,0.29487458133143,0.1192,-858115000.0,0.96132740543385,2130265000.0,99477000.0,0.5789,0.0,289252000.0
572,-0.0292,0.5438,0.54383708078923,0.0,250445000.0,0.29174470711455,1159053000.0,47690000.0,0.2527,0.0,300603000.0
573,0.3956,0.804,0.8039792140098799,0.1551,-113432000.0,0.36376571746631,880978000.0,6806000.0,0.3384,415776000.0,338557000.0
574,0.1287,1.0,1.0,0.039,6015000000.0,0.0596449221287489,22220000000.0,0.0,0.1581,0.0,12424000000.0
575,0.3692,0.7186,0.71860155036165,0.4842,-103749000.0,0.58149516065459,716994000.0,14168000.0,0.0,185391000.0,431553000.0
576,0.14,0.7996,0.79959046506009,0.6204,811483000.0,0.2172280291224899,2433492000.0,138494000.0,0.4302,0.0,571765000.0
577,0.0113,0.2334,0.233435368744,0.0465,8569000.0,0.86485481869967,723605000.0,1232000.0,0.226,123037000.0,42203000.0
578,0.0015,0.3911,0.3911132012048199,0.5587,-24540229.8851,0.35397701520651,5553167816.091999,496112643.6782,0.5870000000000001,302619540.2299,970182758.6207
579,0.1066,1.0,1.0,0.0866,1837500000.0,0.69871119607767,5372600000.0,0.0,0.0,0.0,2485400000.0
580,0.0281,0.3402,0.3401605806105999,0.057,366604000.0,0.8363539712738,2002857000.0,40218000.0,0.2979,0.0,68298000.0
581,0.1279,0.3816,0.38156189241737,0.5278,75900000.0,0.54081841282823,1851600000.0,75100000.0,0.3961,0.0,393800000.0
582,0.1506,0.1763,0.17631561871391,0.2789999999999999,471900000.0,1.4554606928337,7705500000.0,70900000.0,0.1545,0.0,664300000.0
583,0.0897,0.5583,0.55834213039763,0.7856,2650900000.0,0.41588877855015,19893000000.0,157400000.0,0.2036,1231200000.0,6472100000.0
584,-0.0345,0.1615,0.16150322325952,0.3243,107098000.0,1.674154709519,4126413000.0,44937000.0,0.4442,0.0,282720000.0
585,0.0806,0.326,0.32601070936681,0.5123,141741000.0,1.4309934676339,2136074000.0,16143000.0,0.2952,0.0,452318000.0
586,-0.4268,0.0771,0.077115803347369,0.2552,247945000.0,1.8441091704515,10937784000.0,162812000.0,0.3921,0.0,343025000.0
587,-0.0058,0.3765,0.3764682181591599,0.2868,437883097.0,0.8794637649508299,1834063697.0,0.0,0.0,107134862.0,75206283.0
588,0.0903,0.4457,0.44572459494563,0.0498,1811042000.0,0.34275963805682,9493849000.0,333672000.0,0.3891,0.0,1303144000.0
589,0.151,0.8402,0.8401659751037299,0.3257,1329000000.0,1.1735488897546,6025000000.0,20000000.0,0.0853,1186000000.0,2295000000.0
590,0.4182,0.2341,0.23405845608919,0.0014,-504080000.0,3.5852521352831,6779174000.0,28560000.0,0.4876,0.0,1799956000.0
591,0.1942,0.1945,0.1945334678260299,0.0,2195100000.0,0.92203638589772,23495700000.0,186900000.0,0.3905,306100000.0,644700000.0
592,0.0991,0.3077,0.30766776017666,0.5355,1337600000.0,0.87459042473025,15668200000.0,220700000.0,0.2284,0.0,2903200000.0
593,0.012,0.3564,0.3564356435643599,0.0035,1438000000.0,0.2139169571548299,9696000000.0,476000000.0,0.3415,0.0,0.0
594,0.3387,1.0,1.0,0.0,198932000.0,0.0447941575167549,548440000.0,0.0,0.0877,0.0,275741000.0
595,-0.1012,0.3013,0.30134774399375,0.0912,1060500000.0,0.22940452505989,7679500000.0,445100000.0,0.3525,0.0,0.0
596,0.2838,0.205,0.20495358239028,0.0,210780000.0,1.0213719941208002,3065216000.0,0.0,0.3731,0.0,329801000.0
597,0.0589,0.2633,0.26325155642382,0.4224,-63146000.0,1.275211925291,1246929000.0,30875000.0,0.3655,0.0,360692000.0
598,0.0175,0.2354,0.23541295306001,0.0829,708000000.0,1.8253796095445,8415000000.0,0.0,0.0054,0.0,456000000.0
599,0.2601,0.3287,0.3287369001654699,0.5144,54989000.0,0.5547334397756899,598290000.0,11310000.0,0.2225,0.0,113442000.0
600,0.0188,0.1972,0.1971952709087099,0.2116,190400000.0,1.2910914068079,8678200000.0,66100000.0,0.3317,412600000.0,390300000.0
601,0.2067,1.0,1.0,0.0069,3705000000.0,0.38510442616949,43129000000.0,1245000000.0,0.2503,0.0,0.0
602,0.039,0.6272,0.62716758750951,0.0,582847000.0,0.13413368968355,2717076000.0,378168000.0,0.5434,0.0,131312000.0
603,0.1042,0.4779,0.47791398430748,0.4393,115048000.0,0.4563195461559899,2626730000.0,204188000.0,0.6913,0.0,473514000.0
604,0.3471,0.1487,0.14866704118197,0.5135,102357000.0,1.9174932615837,2016829000.0,18246000.0,0.2771,0.0,130116000.0
605,0.0478,0.6533,0.6533161385409001,0.0,627400000.0,0.28659528184333,2714000000.0,110000000.0,0.284,0.0,495700000.0
606,-0.5612,0.0,0.3703490072746708,0.0074,173862000.0,0.0,0.0,6889000.0,0.0549,0.0,53958000.0
607,0.0458,0.6987,0.6986574507007,0.0329,463981000.0,0.4875012523349699,2467023000.0,0.0,0.3386,639750000.0,362329000.0
608,0.2131,0.7599,0.7599103411693199,0.0018,47683000.0,0.1194912196725399,618344000.0,166627000.0,0.5864,0.0,41993000.0
609,0.1653,0.3908,0.3908024655961299,0.0207,489585000.0,1.6919621489863998,8614874000.0,40427000.0,0.2257,0.0,2120394000.0
610,0.0179,0.3572,0.35722229312137,0.5578,389600000.0,0.91960902659022,5485100000.0,74500000.0,0.3913,0.0,1241400000.0
611,0.003,0.1702,0.17019753793301,0.1555,1222000000.0,0.97952888390353,13972000000.0,166000000.0,0.2653,0.0,1275000000.0
612,0.1299,0.322,0.32197781741173,0.0024,618199000.0,2.4553387041836,8138365000.0,0.0,0.0,0.0,1438605000.0
613,0.115,0.8249,0.8249131248329301,0.5607,406000000.0,0.62235900848445,11223000000.0,190000000.0,0.2061,1617000000.0,6575000000.0
614,-0.0219,0.3609,0.3609031368872,0.6215,72628000.0,0.8709506165294799,2551064000.0,102647000.0,0.7689,0.0,505148000.0
615,0.1595,0.546,0.54597353690975,0.0,168148000.0,1.1797020788057,2457914000.0,2695000.0,0.06,0.0,797127000.0
616,-0.8558,0.019,0.01902424056459,0.0,-72600000.0,0.19962023765772,651800000.0,3000000.0,0.0,11000000.0,17400000.0
617,-0.0051,0.5056,0.50555240333955,0.0388,1382000000.0,0.22880192878338,12337000000.0,819000000.0,0.3841,0.0,0.0
618,-0.0662,0.1179,0.117900002041,0.1119999999999999,83524000.0,2.90039315452,2008821000.0,0.0,0.0433,0.0,136603000.0
619,0.0981,0.3157,0.31565485154301,0.5205,1714300000.0,1.3620138616771,22245500000.0,301800000.0,0.3476,0.0,5022800000.0
620,-0.0639,0.3279,0.32791054092099,0.3496,69780000.0,1.5404149622018,2353523000.0,127080000.0,0.7542,0.0,620885000.0
621,0.089,0.4646,0.46463703150293,0.6835,107900000.0,0.41951576253036,1606200000.0,125700000.0,0.6032,0.0,287000000.0
622,-0.2483,0.4308,0.43076237995224,0.5577,-139977000.0,0.384755429192,570398000.0,31338000.0,0.4686,177713000.0,161673000.0
623,-0.1089,0.1946,0.19457912899139,0.3367,-568700000.0,1.0618520837682,4578600000.0,154900000.0,0.5194,157400000.0,885600000.0
624,0.178,0.2409,0.2409006785934599,0.0589,-113000000.0,0.99938347718866,3242000000.0,54000000.0,0.3092,66000000.0,305000000.0
625,0.1974,0.9921,0.99214063274379,0.0,216970000.0,0.076013242111895,540756000.0,129061000.0,0.4302,0.0,45725000.0
626,0.1067,1.0,1.0,0.2339999999999999,197520000.0,0.56450543979664,1937810000.0,41733000.0,0.2242,0.0,1509728000.0
627,0.089,0.3089,0.3088713758947299,0.3009,2173000000.0,0.6224432393510501,27662000000.0,262000000.0,0.1939,1147000000.0,5295000000.0
628,0.5324,0.7713,0.7713434762834,0.0612,102616000.0,0.36588145896657,613431000.0,27364000.0,0.2382,0.0,39483000.0
629,0.0591,0.5043,0.50431747673216,0.2761,918400000.0,0.8010105821201501,3868000000.0,0.0,0.0,404500000.0,207800000.0
630,0.0493,0.6828,0.6827501366867099,0.0095,1445185185.1852,0.34421755904771,5419259259.2593,335555555.5556,0.4091,0.0,1087407407.4074
631,0.061,0.3533,0.35334390071161,0.6171,347400000.0,0.77895704715618,2965100000.0,32600000.0,0.2069,76700000.0,534300000.0
632,0.2488,0.4827,0.48270011907865,0.6949,237927000.0,0.46489595385976,2777996000.0,66201000.0,0.3165,193998000.0,811913000.0
633,0.1901,0.3989,0.39886554469561,0.2246,88002000.0,0.6577848973213299,1158794000.0,18352000.0,0.2492,116875000.0,208565000.0
634,0.083,0.5148,0.51475043764732,0.1009,50437000.0,2.3207564070028,1088205000.0,955000.0,0.2559,0.0,495028000.0
635,0.1787,1.0,1.0,0.0391,333563000.0,0.0367438202366189,1235148000.0,0.0,0.1347,0.0,691698000.0
636,0.0348,1.0,1.0,0.3413,779705000.0,0.95622006341496,10772278000.0,154956000.0,0.3549,0.0,5254536000.0
637,0.017,0.3661,0.3660571822846999,0.2207,2134814814.8148,0.27787064497768,34354074074.0741,2002222222.2222,0.3871,0.0,5031111111.1111
638,0.002,0.4741,0.47412199630314,0.2047,30000000.0,0.91694915254237,2164000000.0,22000000.0,0.2305,317000000.0,666000000.0
639,-1.7448,-0.0395,-0.039544211425286,0.0,-204164000.0,0.32493872218203,300929000.0,13036000.0,0.1678,0.0,21428000.0
640,0.0621,1.0,1.0,0.4027,-175750000.0,0.4880421300658499,3012442000.0,185410000.0,0.5174,0.0,1659348000.0
641,-0.3495,0.1508,0.15083247986271,0.0,-95306000.0,0.26982824375812,289016000.0,34549000.0,0.4075,0.0,12727000.0
642,0.0102,0.3666,0.36662187132538,0.2862,128100000.0,1.6094626563028005,2381200000.0,13500000.0,0.1859,73100000.0,615300000.0
643,0.02,0.8218,0.8218489872336501,0.0,2440058000.0,0.18437977850842,5657919000.0,815923000.0,0.7595,0.0,334461000.0
644,0.3447,0.3455,0.345486851457,0.6709,916000000.0,0.7886329241634399,14070000000.0,381000000.0,0.4133,0.0,1897000000.0
645,0.0303,0.9467,0.94674922600619,0.4033,113000000.0,0.7452699584679301,1615000000.0,12000000.0,0.0,275000000.0,955000000.0
646,0.1325,0.6287,0.6287009284304399,0.1627,2742222222.2222,0.13828346138294,10132592592.5926,1677777777.7778,0.5079,0.0,0.0
647,0.1088,0.4832,0.48315240377837,0.0,751900000.0,1.4948366701791,4965100000.0,12600000.0,0.1505,0.0,1400200000.0
648,0.249,0.348,0.34795346561352,0.14,2180000.0,1.4081723572393998,2440174000.0,62570000.0,0.6287,0.0,717766000.0
649,0.133,0.208,0.22918724608821,0.3785,1063219000.0,1.5858227142232,21340088000.0,107270000.0,0.2312,0.0,3365773000.0
650,0.1582,0.7069,0.7068534267133599,0.0294,298000000.0,0.72611696331275,1999000000.0,30000000.0,0.4951,0.0,845000000.0
651,0.2888,0.8142,0.8142250530785601,0.8474,7654822335.0254,0.16736138634158,31081218274.1117,0.0,0.3246,0.0,0.0
652,0.0407,0.4685,0.4685158000463599,0.5013,1719000000.0,0.54421225244923,12943000000.0,560000000.0,0.4239,0.0,3054000000.0
653,0.0546,0.6538,0.65378249257044,0.5085,12611000000.0,0.36524391500587,53166000000.0,957000000.0,0.2209,9074000000.0,16471000000.0
654,0.0978,1.0,1.0,0.0113,703701000.0,0.037355604049631,1533162000.0,0.0,0.0141,0.0,570097000.0
655,0.3866,0.5819,0.5818555161471,0.7919,612000000.0,0.2659748771163299,5357000000.0,535000000.0,0.5982,0.0,1214000000.0
656,0.2031,0.5997,0.59966336953264,0.0385,-6516000.0,0.12445264480881,130113000.0,43612000.0,0.4433,0.0,55443000.0
657,-0.1869,0.9759,0.97594382442463,0.0,-761497000.0,0.047566614723629,74908000.0,0.0,0.0191,505420000.0,382359000.0
658,0.0971,0.7886,0.7885853922849301,0.1556,-77211000.0,0.33683507682633,1491212000.0,43664000.0,0.1876,696328000.0,604353000.0
659,-0.1554,0.7336,0.7335785707795001,0.0,73006000.0,0.62599310227136,297127000.0,19763000.0,0.6225,70974000.0,68026000.0
660,0.0509,0.6990000000000001,0.69904646190714,0.0082,9491000.0,0.071380809694698,297943000.0,56499000.0,0.3172,0.0,36087000.0
661,-0.0895,0.2134,0.21343876168026,0.0932,-326900000.0,3.6607563304464,7755283000.0,56443000.0,0.4278,0.0,1680837000.0
662,0.0503,0.1475,0.14753776731411,0.6285,581000000.0,1.1623717217788,10194000000.0,138000000.0,0.3562,0.0,729000000.0
663,0.1134,0.1448,0.14475701034372,0.0,-15592000.0,0.12474825491835,290321000.0,65308000.0,0.5233,1867000.0,152653000.0
664,0.1192,0.8186,0.8185901733794599,0.0,1016685000.0,0.088710274713712,784522000.0,223274000.0,0.4596,0.0,80086000.0
665,-0.0551,0.83,0.8299537996926599,0.1137,-132617160.0,0.0759466081022259,16099460.0,4677834.0,0.3462,27299138.0,115988954.0
666,-0.2233,1.0,1.0,0.0,411637000.0,0.019549137725602,541680000.0,0.0,0.8173,0.0,59050000.0
667,0.0,0.7536,0.75363497712252,0.0971,-324277000.0,0.016268137277605,9835000.0,25472000.0,0.5236,145283000.0,168218000.0
668,-0.009,0.5425,0.54247871630081,0.0851,36371000.0,1.4455812515436,766784000.0,-200000.0,0.0032,0.0,367097000.0
669,0.0,0.0,0.3676866987636728,0.0,-112765000.0,0.0,0.0,0.0,0.3698,0.0,18493000.0
670,-0.0695,0.3046,0.304632227635,0.0,-3531000.0,2.3538436603974,987581000.0,3374000.0,0.172,0.0,302076000.0
671,0.0026,0.3675,0.36750914004133,0.0151,815000000.0,0.23115928715782,6291000000.0,401000000.0,0.332,0.0,0.0
672,0.188,0.4726,0.4725592830805599,0.0,696787000.0,0.98779031425622,1378007000.0,37314000.0,0.3362,0.0,36626000.0
673,0.065,0.6547,0.65471951583742,0.6238,305232000.0,0.35805292431239,1627222000.0,129732000.0,0.6356,0.0,372324000.0
674,-0.1264,0.3992,0.39919694864294,0.0558,-185829000.0,0.99764837382147,1511983000.0,0.0,0.0,332169000.0,460718000.0
675,0.5133,0.6503,0.65027534635673,0.5997,-74187000.0,0.30633730106987,1207570000.0,121692000.0,0.4812,82762000.0,692485000.0
676,0.3827,0.6827,0.68268692079365,0.8333,1495432000.0,0.30339715024185,6200942000.0,253589000.0,0.3098,1165410000.0,695937000.0
677,0.1034,0.9626,0.96260746502874,0.3845,-143588000.0,0.2084632829590399,207742000.0,0.0,0.0151,291007000.0,87061000.0
678,-0.3109,0.7553,0.7553210408465201,0.1499,58840000.0,0.26506067981967,247414000.0,-7576000.0,0.0,53717000.0,46999000.0
679,0.115,0.5357,0.53569369634331,0.6517,23653000.0,0.92504163684724,1536854000.0,37283000.0,0.348,0.0,687476000.0
680,0.0284,0.3723,0.37226126498553,0.3458,1960000000.0,0.66398279884716,14514000000.0,467000000.0,0.4638,0.0,2217000000.0
681,-0.0703,0.633,0.6329948593879201,0.1475,99246376.8116,0.52434134321987,6960768115.941999,553115942.029,0.5828,0.0,1274579710.1449
682,0.1491,0.4457,0.44572625010264,0.7171,2938000000.0,0.43316972542325,24358000000.0,0.0,0.3377,967000000.0,6057000000.0
683,0.6806,0.2688,0.26883156945565,0.0499,137595000.0,0.58782093932508,842840000.0,25347000.0,0.3107,0.0,59328000.0
684,-0.0108,0.5514,0.55136547935348,0.0119,72301000.0,0.15812669840441,578112000.0,75385000.0,0.4989,0.0,34740000.0
685,0.0727,1.0,1.0,0.0401,2410000000.0,0.0489869008487469,11982000000.0,0.0,0.0624,0.0,5280000000.0
686,0.1099,0.8121,0.8120732654646601,0.1445,296600000.0,1.7534590293211,4891800000.0,181000000.0,0.8796,0.0,1955200000.0
687,0.2368,0.2064,0.2064463835039399,0.3429999999999999,1906100000.0,0.64214427948976,16285100000.0,293800000.0,0.253,0.0,1843200000.0
688,0.1235,0.2685,0.26848195108432,0.5292,427900000.0,1.3102248313008995,4329900000.0,38600000.0,0.3188,0.0,564500000.0
689,0.0156,0.513,0.51300344348686,0.0711,5924300000.0,0.6407933876237399,21025200000.0,981200000.0,0.9471,0.0,2200200000.0
690,0.1955,0.6083,0.60827614909859,0.1318,-64246000.0,0.45088988413313,197024000.0,0.0,0.5153,55657000.0,113308000.0
691,0.0494,1.0,1.0,0.2677,1230000000.0,0.29859713953329,43634000000.0,3540000000.0,0.4984,0.0,27860000000.0
692,0.019,0.1569,0.1568551936619699,0.3,-57500000.0,0.9680056452794,7270400000.0,216300000.0,0.5071,0.0,385700000.0
693,0.2585,1.0,1.0,0.0365,261428000.0,0.030089801716645,958754000.0,0.0,0.1203,0.0,488822000.0
694,0.1809,0.2963,0.29632174529213,0.2971,3888423988.8424,0.3198316061286599,64952580195.258,0.0,0.2845,0.0,12729428172.9428
695,0.3284,0.6258,0.625785120113,0.0,-240969629.6296,0.17485986792319,826011851.8519,88211851.8519,0.3299,16095555.5556,33944444.4444
696,0.0994,0.6721,0.6720921836452299,0.4239,-243123000.0,0.30820695840402,830950000.0,56426000.0,0.357,254142000.0,486735000.0
697,0.0126,0.066,0.066023302342003,0.4646,-207000000.0,3.4830907972945,16994000000.0,144000000.0,0.6118,0.0,141000000.0
698,0.0993,0.3574,0.35736106345534,0.2991,-407088000.0,0.60176773059093,542082000.0,21518000.0,0.319,97755000.0,92060000.0
699,0.379,0.6973,0.69727563941972,0.1182,-131084000.0,0.48368701625926,598746000.0,19882000.0,0.3701,160260000.0,395159000.0
700,-0.0098,0.7765,0.7765251503942301,0.0214,-27617000.0,0.98451304922926,232223000.0,129000.0,0.0,65157000.0,142849000.0
701,0.0195,0.6683,0.66831754787068,0.794,18833000.0,0.28460351769725,9566608000.0,1556282000.0,0.6787,0.0,0.0
702,-0.0723,0.3502,0.3502318886934299,0.2232,519300000.0,1.0707925200356,6253000000.0,52700000.0,0.1254,0.0,1872200000.0
703,0.0788,0.39,0.39004582713177,0.5474,160894000.0,0.6840826698764101,2585368000.0,61559000.0,0.3872,140585000.0,525918000.0
704,0.2954,0.3235,0.32347110103492,0.1404,-726362625.1389999,0.7844813793668001,23452502780.8676,265739710.7898,0.1233,4328031145.7175,3061067853.1702
705,0.1329,0.1471,0.14705712136119,0.4662,422000000.0,1.4082314588426998,17279000000.0,217000000.0,0.3479,0.0,1837000000.0
706,0.0095,0.4325,0.4325149201289699,0.3095,282068000.0,1.6816453587377,3462269000.0,34569000.0,0.2882,0.0,1144980000.0
707,-0.0877,0.5692,0.56920685961188,0.2026,104690000.0,1.8204688263064,559157000.0,0.0,0.0,71896000.0,103880000.0
708,0.1311,0.2135,0.21350513259196,0.2712,285500000.0,1.2262666526802,9352000000.0,53800000.0,0.1948,355200000.0,1069400000.0
709,0.0993,0.3598,0.35975475871353,0.2674,50253000.0,0.91821002550123,1179573000.0,15436000.0,0.4815,0.0,327449000.0
710,0.066,1.0,1.0,0.5114,1650000000.0,0.69283529520808,14950000000.0,290000000.0,0.2699,0.0,12189000000.0
711,-0.1356,0.2533,0.25326215895611,0.0033,119000000.0,0.083529027080051,8430000000.0,299000000.0,0.0398,0.0,997000000.0
712,-0.0259,0.4262,0.42624116236128,0.0181,157392000.0,1.6957241234453002,2260502000.0,5900000.0,0.0075,0.0,141533000.0
713,0.0658,0.2183,0.21832529592284,0.1001,165000000.0,0.476473967309,9124000000.0,188000000.0,0.7198,0.0,1220000000.0
714,-0.001,0.1746,0.1746213328167,0.0291,206364000.0,0.80300890445918,4227393000.0,0.0,0.4197,0.0,416943000.0
715,0.2149,0.418,0.41804399154965,0.3387,1096000000.0,0.44377654000993,8047000000.0,481000000.0,0.6478,0.0,1038000000.0
