,Gross Profit Growth,Gross Margin,Intangibles to Total Assets,Net Income,assetTurnover,Revenue,Interest Expense,Debt to Assets,R&D Expenses,SG&A Expense,Revenue Growth
2354,0.3280828082808281,0.3393671965100537,0.3464936499171728,0.8850357920186377,0.9624843318923928,0.8441342187053399,0.8741388453544658,0.43087469848927257,0.18231727665828415,0.9832847871444114,0.350308853809197
2355,0.26102610261026105,0.3799328085042371,0.3220596355604638,0.3907036371750668,0.4960011452553797,0.2543094963373064,0.6758589904869013,0.5673479751174305,0.18231727665828415,0.6677289998734549,0.20343170899107757
2356,0.40492799279927993,0.4171889886175601,0.6819436775262285,0.40531365550867415,0.6244866124994879,0.3733412712418702,0.49311010498611585,0.13329947949727053,0.18231727665828415,0.6642934123218,0.2941660947151682
2357,0.4304680468046804,0.6440856440856441,0.3830756488128106,0.41644980757747896,0.3079568673513373,0.02428472682678511,0.3714630229740462,0.0,0.43193636151440146,0.3682070773931463,0.45559368565545644
2359,0.6569531953195319,0.6249811964097678,0.0,0.4457131130415863,0.07156010929347342,0.06534692445494043,0.8097380274668259,0.5849942871651644,0.18231727665828415,0.30781684796208747,0.708716540837337
2361,0.8885013501350135,0.528506242791957,0.82357813362783,0.41789993039904955,0.13372573153264722,0.06130386439719185,0.4492489811535139,0.16960771867462232,0.531096181675385,0.4352126627928994,0.8680851063829789
2362,0.3683618361836184,0.42034799177656323,0.0,0.6507886665422173,0.39116416434250356,0.5011051450291245,0.5975512901524067,0.3054462358766028,0.18231727665828415,0.809655764391974,0.3017158544955388
2363,0.7774527452745275,0.5707265707265706,0.0,0.4315815239764766,0.10449485666093182,0.061051884738931396,0.6583052655377712,0.6779230671575474,0.18231727665828415,0.30204717508303136,0.7737817433081675
2367,0.12454995499549956,0.37416637416637416,0.0049696300386526775,0.3568571276689121,0.2040699577479285,0.23442267445396667,0.3981539835013536,0.045067919258600986,0.18231727665828415,0.7915457379885853,0.4159231297185999
2370,0.2883663366336634,0.4083638369352655,0.20085588072887905,0.41545215274627056,0.3327359652710122,0.043243125015168214,0.3714630229740462,0.0,0.509028822853432,0.3187050177411784,0.442964996568291
2371,0.4508325832583258,0.6580755152183724,0.0,0.257495082810296,0.10105309864601358,0.140705920563188,0.7681493805761193,0.16618001777326394,0.37953465130482883,0.37130439170894597,0.41180507892930684
2372,0.4726597659765977,0.6291430577144864,0.0,0.4986926642081748,0.06470560207729524,0.048761509492981574,0.75609133965994,0.582836105116161,0.18231727665828415,0.30308313686783805,0.49855868222374744
2373,0.4461071107110711,0.6692573835430978,0.0,0.42291422640954285,0.06411571004712732,0.017451178416878623,0.5381872474623042,0.5968008124920655,0.18231727665828415,0.3025604687769104,0.38737131091283467
2382,0.8783753375337533,0.3739156596299454,0.015323025952512424,0.4493476919805612,0.22916871978947845,0.16354708259389839,0.39768926196673604,0.0657610765519868,0.5015554615740693,0.40498583496150853,0.6126286890871655
2384,0.39435193519351935,0.5043373614802187,0.6435670900055218,0.3870344431985778,0.3642216687040222,0.04132766014565683,0.37157896567516335,0.0013964707375904535,0.7981751548301904,0.3853406167892148,0.3515442690459849
2389,0.24954995499549953,0.31138745424459713,0.1577857537272225,0.4059515612000045,0.34614238712355033,0.17507193105405097,0.7943176482182506,0.7335279928906945,0.18231727665828415,0.35476494468334824,0.4321207961564859
2391,0.42686768676867687,0.7521436092864664,0.0,0.47331860545903864,0.045293019339912755,0.05631071219159083,0.3714630229740462,0.04138631458677161,0.18231727665828415,0.47278424825779736,0.4082361015785862
2393,0.3375337533753376,0.5462568319711176,0.04293208172280508,0.43188977510103266,0.5022735712869618,0.1045011476909405,0.3714630229740462,0.0,0.7391818958815928,0.9090594689557637,0.5383665065202471
2394,0.5167641764176418,0.4816727673870531,0.5679182771949198,0.5111553139645715,0.7461636772325453,0.3989308392240944,0.39213560658322655,0.07959883204265585,0.18231727665828415,0.9310747139867683,0.5328757721345231
2396,0.41876687668766877,0.7521436092864664,0.0006902263942573164,0.4530626272566223,0.03801991415703276,0.04080572368348119,0.3714630229740462,0.23778088104608355,0.18231727665828415,0.4041951212726969,0.39835277968428284
2398,0.48706120612061204,0.3183573183573184,0.16620651573716178,0.3495352313088069,0.3526788715098289,0.09735912734141086,0.5643800833628021,0.2121366002285134,0.18231727665828415,0.37784997882274507,0.45710363761153056
2399,0.4584833483348335,0.7521436092864664,0.0,0.44875181883478366,0.040908430869993496,0.03508989022256006,0.3714630229740462,0.224831788752063,0.18231727665828415,0.39812734510454334,0.4468085106382979
2406,0.3832133213321332,0.7521436092864664,0.0,0.35930038064178754,0.06591370332294383,0.00488558895076689,0.397329839593273,0.33070966103846644,0.5311623176159103,0.3364516773772345,0.3549759780370625
2407,0.4508325832583258,0.7521436092864664,0.006212037548315847,0.4400139943651664,0.04160232621319619,0.037298082947149286,0.3714630229740462,0.12758664466167324,0.18231727665828415,0.4158993752332886,0.43747426218256696
2408,0.20027002700270027,0.4258637115779973,0.0,0.40791472832758685,0.7088872864732798,0.257838709648424,0.37278476976678127,0.0,0.18231727665828415,0.8593481027391104,0.20205902539464654
2409,0.3692619261926192,0.3787293787293788,0.4590005521811154,0.6062836183098713,0.27171587698025995,0.5447596470606917,0.9036400211015716,0.417925606195252,0.6827458932999748,0.6739236285050542,0.46300617707618397
2410,0.2501125112511251,0.5349746778318207,0.12990060739922693,0.38604624721083153,0.15306532756070038,0.06289162359239699,0.3941884635516727,0.07337818966611655,0.8354551518241707,0.5105403480656001,0.13164035689773507
2412,0.6213996399639964,0.46683046683046686,0.22114853672004417,0.5637219571836711,0.6364472594553194,0.20818253754002536,0.36923692311259776,0.0,0.18231727665828415,0.546278337162799,0.644200411805079
2415,0.3343834383438344,0.33184576041718894,0.24116510215350634,0.4042047380568849,0.6224401014156596,0.12247649563110417,0.37242534739331823,0.0,0.18231727665828415,0.3484498062114755,0.4612216884008236
2417,0.5126012601260126,0.39658025372311084,0.4946162341247929,0.49567126593373445,0.47543513821323713,0.21315501602812345,0.5259914550229277,0.5669671194617241,0.18231727665828415,0.42933093690446616,0.4673987645847633
2418,0.4768226822682268,0.44271172842601414,0.0,0.4153742689118639,0.9815738886189255,0.22945279665960663,0.3732021634908028,0.0,0.18231727665828415,0.8186665177120682,0.47357584076870285
2421,0.3135688568856886,0.46327032041317756,0.04017117614577581,0.35695397559887104,0.49302476434180015,0.09813693851007214,0.40984005704380894,0.1890313571156532,0.18231727665828415,0.6550035835821251,0.3240905971173645
2423,0.536003600360036,0.5021812164669308,0.5886250690226394,0.4011116372047368,0.5121496017239705,0.02670714720375986,0.3714630229740462,0.0,0.2905156753577298,0.3437097524940538,0.5967055593685656
2424,0.18013051305130515,0.6514065085493658,0.22462727774710103,0.39548471560656057,0.08690514376776313,0.023973122968769803,0.6465973715789657,0.618712707883712,0.24533600985352363,0.35035174748007164,0.14083733699382292
2425,0.5483798379837984,0.3901118186832473,0.5339591385974599,0.46503943023648253,0.690010310640084,0.40358871766323473,0.6090991831836706,0.704963818712708,0.18231727665828415,0.8311255438301619,0.6015099519560743
2431,0.8638613861386139,0.7521436092864664,0.052181115405853115,0.44164584613368574,0.044814957173973144,0.04528323142788573,0.3714630229740462,0.14523295670940714,0.18231727665828415,0.4447392827976729,0.9413864104323953
2432,0.6280378037803781,0.5877250162964448,0.31101601325234673,0.4140440624702527,0.30759402194534113,0.027217698140354168,0.3714630229740462,0.0,0.6991476065502575,0.36222598374168063,0.29718599862731643
2437,0.21557155715571558,0.2998044426615855,0.2908614025400331,0.26235231432432066,0.6096452525559926,0.3809435065201609,0.7703754804375678,0.7208328043671448,0.18231727665828415,0.5251848866994999,0.33493479752916955
2440,0.8598109810981097,0.6209196209196209,0.016703478741027056,0.40349883854186624,0.3356365206716693,0.0403071575106567,0.36954996840561394,0.040497651390123145,0.6679314426223001,0.429282310126812,0.860123541523679
2441,0.24639963996399641,0.6850022564308278,0.0,0.384254113935396,0.08374030210949587,0.023225273709533072,0.5395567510536293,0.5282467944648979,0.18231727665828415,0.3091635982823362,0.14879890185312286
2444,0.543091809180918,0.3768239482525197,0.47032026504693536,0.4956242883828225,0.564825863580216,0.4005149253753703,0.43532426274934927,0.26799542973213153,0.18231727665828415,0.7598323451659436,0.6156485929993137
2446,0.6158865886588658,0.7521436092864664,0.007454445057979017,0.4750852086235948,0.04486898122891966,0.043594877831812415,0.3714630229740462,0.06385679827345436,0.18231727665828415,0.3703825971412404,0.638846945778998
2448,0.5484923492349235,0.4177405605977034,0.44809497515184976,0.528247724988472,0.4827393279350006,0.3921124074963499,0.4855390466031687,0.22153103973594007,0.18231727665828415,0.9278526614152471,0.5663692518874399
2449,0.6095859585958596,0.7521436092864664,0.10353395913859745,0.6184866552849126,0.048667500567149254,0.19647701876604273,0.3714630229740462,0.046464389996191444,0.18231727665828415,0.9332058353726564,0.6311599176389843
2453,0.45803330333033304,0.5027327884470743,0.3764494754279403,0.4723666919274024,0.30969280742937655,0.07907217554323188,0.3714630229740462,0.24857179129110069,0.3195052626213344,0.42113415355814865,0.46437886067261497
2454,0.23492349234923493,0.33284861856290426,0.16772501380452787,0.39514548823892287,0.2953099978803896,0.05005796131378179,0.3714630229740462,0.0,0.18231727665828415,0.35692143656192543,0.5080301990391215
2455,0.5342034203420342,0.7521436092864664,0.0,0.6053106885054587,0.06820097638915595,0.07308578604020709,0.8757326129426837,0.4952393043036689,0.18231727665828415,0.3615156099463846,0.5391901166781058
2457,0.3293204320432043,0.37516923231208943,0.38473219215902815,0.5646392556777934,0.656629403510991,0.3695798531327124,0.3714630229740462,0.0,0.18231727665828415,0.5709743975879565,0.37899794097460543
2458,0.5226147614761476,0.44617158902873183,0.3591938155715074,0.403035244289446,0.597309304755016,0.05463554183566432,0.39261097165780673,0.21962676145740764,0.18231727665828415,0.40300059390858306,0.44118050789293073
2459,0.5960846084608461,0.4106202677631249,0.4816399779127553,0.8335066145627935,0.27143844363928804,0.3054838383962469,0.836393254453649,0.6507553637171511,0.18231727665828415,0.48766192801225616,0.551544269045985
2460,0.02441494149414941,0.4138294138294138,0.0,0.4444888595210515,0.1758547278500054,0.09353326026622355,0.4962484072371434,0.29808302653294405,0.24264471798041273,0.3535718317242018,0.2632807137954702
2463,0.6256750675067507,0.6170084741513314,0.8001104362230811,0.40840281519155097,0.3128756404419502,0.01205682935284373,0.3732373405063218,0.0,0.22179284956406137,0.3165883829066158,0.6693205216197666
2464,0.5523177317731773,0.68284611141754,0.4819160684704583,0.42419986722660613,0.23759036612589518,0.05282943793555253,0.4868723876660155,0.5414497905293894,0.18231727665828415,0.5043028570086104,0.5525051475634867
2467,0.6231998199819982,0.3947249661535376,0.02540033130866924,0.48668124619080055,0.36388637220951886,0.11688050980788124,0.3714630229740462,0.0,0.18231727665828415,0.3333924188004686,0.4801647220315718
2468,0.37567506750675067,0.3560647846362132,0.40723357261181664,0.40698383106872693,0.707965048065825,0.2094849817427105,0.4174458982370912,0.2418433413736194,0.18231727665828415,0.4616994571603656,0.39492107069320526
2470,0.42529252925292527,0.3703555132126561,0.045969077857537274,0.40423317183769997,0.7313667287410096,0.18609461791224816,0.37397897958828746,0.0,0.9655872656133181,0.5028398252635365,0.4111187371310913
2471,0.4571332133213321,0.6200170485884772,0.0,0.3727421414592958,0.07386255938945369,0.03733523571483573,0.6626763053698862,0.45055224070077443,0.1915763083318308,0.34055958298515177,0.46808510638297873
2472,0.20207020702070208,0.3703555132126561,0.016703478741027056,0.44998683392323124,0.6104588508625098,0.13318697939309757,0.3714630229740462,0.0,0.18231727665828415,0.39729011884580157,0.452299245024022
2476,0.3957020702070207,0.5138645138645138,0.17835450027609057,0.3785352152375395,0.3930047565108783,0.1733377357365581,0.3889703708427295,0.049130379586136856,0.18231727665828415,0.8351911652835973,0.39272477693891567
2479,0.4450945094509451,0.414431128716843,0.5127001656543346,0.40832640002373605,0.5164507689794355,0.12325071137063451,0.4396373312309057,0.47530785832169614,0.18231727665828415,0.5270327042503593,0.37652711050102955
2483,0.3603735373537354,0.44632201775058916,0.8502208724461623,0.4883452404941544,0.4871231576702166,0.2917013600609545,0.7969727360738323,0.5300241208581947,0.18231727665828415,0.8422145633430419,0.29773507206588884
2485,0.5924842484248424,0.5243443814872387,0.7342628382109332,0.3244022415709293,0.18378142381727208,0.037014343664898815,0.5325422176360443,0.7193093817443189,0.8443380413168732,0.4650039638331266,0.5035003431708992
2487,0.1485148514851485,0.4103695532266961,0.36305908337934845,0.37217099334031406,0.35010134920315716,0.011398708821475258,0.3960428756108731,0.09051669417290847,0.2371660166672941,0.3480227362512082,0.2771448181194235
2488,0.49302430243024303,0.7521436092864664,0.8952236333517393,0.43079032311901266,0.23572257868497534,0.06687498183559241,0.5111855720902729,0.6775422115018408,0.18231727665828415,0.5504094990556813,0.4889498970487303
2491,0.3094059405940594,0.3480920623777767,0.5276090557702926,0.4405567087033331,0.40145629040874103,0.23863791961279626,0.4434866289079937,0.47251491684651514,0.18231727665828415,0.5150557174933593,0.5268359643102266
2492,0.6434518451845185,0.5192799478513764,0.33144671452236335,0.4920391594974391,0.3270476822805177,0.13667724222196323,0.3714630229740462,0.0,0.8157893603234375,0.552242517152472,0.7578586135895677
2495,0.5429792979297929,0.4426615855187284,0.037548315847598004,0.5052287250416307,0.6230698436820944,0.24730260419928146,0.38769500113044136,0.017138504506791927,0.18231727665828415,0.7051060782277361,0.5364447494852438
2498,0.4045904590459046,0.391866820438249,0.3511871893981226,0.4010918571833002,0.5420574980913686,0.02422240605518205,0.3733412947321434,0.2122635521137489,0.18231727665828415,0.3265001016199178,0.4443376801647221
2499,0.43328082808280827,0.3893596750739608,0.25427940364439533,0.4224246103026714,0.4818771544210278,0.1672710483162755,0.4258053669876347,0.2955439888282341,0.5357477428256667,0.5001738093234523,0.4337680164722032
2500,0.5712196219621962,0.7521436092864664,0.054389839867476523,0.48181783342007695,0.047551651656790796,0.08168245709229856,0.3714630229740462,0.014599466802082012,0.18231727665828415,0.49493903099859227,0.5843514070006863
2503,0.9153915391539154,0.5007772150629293,0.022087244616234125,0.4614505925970797,0.4229269122822626,0.1104650657618969,0.3714630229740462,0.0,0.33727378530914065,0.5789090191764862,0.953054221002059
2504,0.46050855085508546,0.7521436092864664,0.0027609055770292656,0.48032073304759443,0.047935679076480955,0.062271034833416276,0.3714630229740462,0.10930557318776184,0.18231727665828415,0.5121169687568667,0.44927934111187373
2505,0.7738523852385237,0.5804041518327233,0.09400883489784648,0.4055176369797391,0.38638149765989993,0.13648009285794968,0.3714630229740462,0.0,0.9795860396911804,0.7749510446009492,0.8122168840082362
2507,0.7368361836183619,0.570475856190142,0.6577857537272225,0.41651162014446835,0.2233604062609697,0.06356419084417979,0.5425712612826741,0.5395455122508569,0.5215505609262284,0.3894844639284416,0.5470144131777626
2508,0.14277677767776778,0.42571328285614,0.06819436775262286,0.38593367387936905,0.5806928146060795,0.030114870664923684,0.3859372402158853,0.1525961660530659,0.30486016404203153,0.37397514347433214,0.00576527110501027
2509,0.3832133213321332,0.25071453642882213,0.0,0.36297575587497544,0.030562139260381344,0.003168172302551766,0.3833007727581029,0.6047987812619018,0.738057584892662,0.3265783273057094,0.3549759780370625
2513,0.3586858685868587,0.6689565260993832,0.00033130866924351184,0.45522519232980213,0.07126796557448688,0.023688185210142345,0.5715824254053646,0.6422241970293259,0.18231727665828415,0.3139321316463261,0.3665065202470831
2517,0.32639513951395144,0.438048438048438,0.0,0.47718065464453446,0.12165241395893255,0.21474209837034178,0.8011350790439364,0.38453726037831665,0.18231727665828415,0.2963261289816294,0.2660260809883322
2518,0.72997299729973,0.4042019756305471,0.438017669795693,0.39595241668593156,0.4535013704518592,0.014262282959673368,0.37222468536049486,0.06499936524057383,0.27053726430789654,0.3185433992459176,0.8280027453671929
2519,0.4601710171017102,0.39482525196810914,0.9870237437879623,0.3566473852666038,0.21019292057127992,0.13218385466556368,0.7687522826219283,0.7141043544496636,0.18231727665828415,0.35385794956971134,0.41908030199039126
2522,0.6130738073807381,0.5176252319109462,0.7544174489232468,0.37173212411468953,0.11322536180848781,0.04679510937744845,0.5459104110748468,0.5594769582328297,0.18231727665828415,0.47316903406358274,0.6373369938229239
2524,0.5087758775877588,0.45188788045930905,0.0,0.41944029956842466,0.26407937450982516,0.08359312805630202,0.3714630229740462,0.0,0.7650410486269983,0.4037828507664983,0.5629375428963624
2533,0.6640414041404141,0.7521436092864664,0.06778023191606847,0.5469769327862509,0.04658265946446394,0.13653971705770454,0.3714630229740462,0.028945029833693032,0.18231727665828415,0.8898413207437372,0.6975978037062458
2534,0.4798604860486048,0.6808905380333952,0.0,0.5618490364038932,0.09974211352122764,0.038055520017401874,0.41833865703569295,0.8570521772248318,0.18231727665828415,0.33576455986690357,0.46012354152367885
2538,0.3713996399639964,0.4941082083939227,0.11181667586968526,0.4236037493030633,0.3143280802671342,0.027591920591352213,0.3733189641679082,0.0036816046718293766,0.22102326971479508,0.33464670636011173,0.41619766643788614
2547,0.6419891989198919,0.6084340370054656,0.0,0.4216105190154,0.20985157217018532,0.015384699531485623,0.37274743621702155,0.0,0.18231727665828415,0.3106473090931595,0.6053534660260811
2549,0.7710396039603961,0.580705009276438,0.8433186085035891,0.39384618808080635,0.2201149189329691,0.08192035465312948,0.5545133594977362,0.4821632601244129,0.6915199280763357,0.5935287655886053,0.8841455044612218
2553,0.674054905490549,0.6391214962643534,0.0,0.5444920675932783,0.09290312201950784,0.08164260775276391,0.8672456072209114,0.44610892471753205,0.18231727665828415,0.3234894698208061,0.6870281400137268
2554,0.49864986498649866,0.5284059569773855,0.165378244064053,0.39745233323896617,0.7285420796496733,0.135927595248161,0.5277305955396843,0.9930176463120478,0.18231727665828415,0.34928068984704497,0.49142072752230614
2556,0.890976597659766,0.7521436092864664,0.0514908890115958,0.431005050086723,0.04453409759649507,0.033153407972444635,0.3714630229740462,0.11476450425288816,0.18231727665828415,0.40298332717410035,0.974468085106383
2558,0.21557155715571558,0.6246301960587675,0.0,0.4563429732091972,0.06900186724188223,0.03561034297098099,0.6360267827639581,0.5518598451187,0.18231727665828415,0.30603320295827763,0.175840768702814
2561,0.7587758775877588,0.6550167978739407,0.024157923799006074,0.4437283996236851,0.09657550506747356,0.047571522987286265,0.3774371627858712,0.0,0.226672963606245,0.45108840880588974,0.8269045984900482
2563,0.3832133213321332,0.25071453642882213,0.0,0.3780357696962654,0.030562139260381344,0.003168172302551766,0.5577481608589036,0.611273327408912,0.18231727665828415,0.3319949274948416,0.3549759780370625
2564,0.5537803780378038,0.7521436092864664,0.0,0.5295593876599863,0.043379217243919015,0.04537731182347881,0.3714630229740462,0.8833312174685795,0.18231727665828415,0.3048654139792504,0.5630748112560056
2565,0.512038703870387,0.39036253321967607,0.4679734953064604,0.4488840977281409,0.7622418656836072,0.1386960756789893,0.3916254586983113,0.20439253522914816,0.18231727665828415,0.41026501164857454,0.4790665751544269
2566,0.4491449144914491,0.7521436092864664,0.018360022087244614,0.4992415598030404,0.049637064286230125,0.09050534056054538,0.3714630229740462,0.06639583597816427,0.18231727665828415,0.5918141431243641,0.4354152367879204
2567,0.39468946894689466,0.40450283307426166,0.9116510215350634,0.41422702766854125,0.3751029721756827,0.266233437430994,0.5919048806080035,0.35927383521645295,0.18231727665828415,0.6789617855115733,0.4743994509265615
2568,0.48109810981098106,0.5822092964950109,0.28851463279955825,0.40370405626427097,0.3180729704006195,0.008601764576693649,0.3714630229740462,0.0,0.26492106637442575,0.3024404177197131,0.3604667124227866
2570,0.622974797479748,0.5122599408313694,0.0992545554942021,0.4007902118563921,0.5603840158053582,0.12365909219609111,0.38326598994776784,0.0,0.18231727665828415,0.6640735347184941,0.6480439258750859
2572,0.38006300630063006,0.3793310936168079,0.21562672556598564,0.35220924295676703,0.43870259709842946,0.11159912403361606,0.3793587209201213,0.14066268884092928,0.18231727665828415,0.5187428957641815,0.5229924502402197
2573,0.3832133213321332,0.25071453642882213,0.49406405300938705,0.38285465092762117,0.030562139260381344,0.003168172302551766,0.38412416706067865,0.18446108924717536,0.3328010386458988,0.30552624196369127,0.3549759780370625
2575,0.622074707470747,0.42195256480970766,0.6519878520154611,0.40975674282387003,0.4031900466122518,0.08474006994907374,0.37957901205224376,0.30404976513901233,0.18231727665828415,0.46588558845407435,0.3494852436513384
2576,0.49302430243024303,0.38299152584866875,0.18111540585311983,0.46807071852164117,0.43899776641125704,0.27531219560572645,0.3818978660745859,0.08010663958359783,0.18231727665828415,0.5409399626594583,0.5092656142759094
2577,0.559068406840684,0.7521436092864664,0.04928216454997239,0.48901034371496,0.044309646513700326,0.06441031516632904,0.3714630229740462,0.18953916465659515,0.18231727665828415,0.5018884317876936,0.5695264241592314
2580,0.6536903690369036,0.7521436092864664,0.02664273881833241,0.4506639275457815,0.044813776991255015,0.05448640043912174,0.3714630229740462,0.10384664212263553,0.18231727665828415,0.5050394089239463,0.6849691146190804
2581,0.3518226822682268,0.4735496164067593,0.32150745444505796,0.40458921222355876,0.3660582212136753,0.04135342738776194,0.371312297462594,0.04874952393043037,0.25581635189543817,0.40100055340158886,0.3347975291695265
2582,0.7308730873087308,0.36895151180865465,0.1322473771397018,0.4499015325807859,0.502011514238396,0.2684673973976883,0.4724259271068238,0.3901231433286785,0.18231727665828415,0.36036125252902856,0.7063829787234043
2591,0.4848109810981098,0.7521436092864664,0.04721148536720044,0.48052595076999916,0.04580947065354336,0.07801511937873382,0.3714630229740462,0.1251745588421988,0.18231727665828415,0.6394049589937498,0.47892930679478385
2594,0.6634788478847885,0.7521436092864664,0.0,0.47581954191942855,0.04845820995558227,0.0447876614460037,0.3714630229740462,0.14218611146375512,0.18231727665828415,0.3778309509532282,0.6969114619080303
2596,0.4827857785778578,0.40339968911397484,0.014218663721700718,0.856006388946924,0.5446362732707116,0.7294448567536091,0.8004510171073456,0.359527738986924,0.18231727665828415,0.3343818680153452,0.5107755662319836
2600,0.6763051305130512,0.7521436092864664,0.4614853672004417,0.39589094779681466,0.87824451207169,0.3045634085387247,0.4805651047252448,0.38034784816554523,0.18231727665828415,0.5319144098852954,0.712560054907344
2602,0.5007875787578757,0.39201724916010633,0.07606294864715626,0.4280829326848783,0.388222304439385,0.41090661442108645,0.7102128128279005,0.32715500825187255,0.18231727665828415,0.6735029011679592,0.5194234728894991
2603,0.611948694869487,0.7521436092864664,0.06557150745444505,0.5940929438482279,0.04756543291003381,0.12543942885409778,0.3714630229740462,0.08620033007490162,0.18231727665828415,0.7613482321041198,0.6340425531914894
2604,0.5628937893789379,0.3909642481071053,0.37493097736057424,0.48914138635697746,0.3540144077162416,0.16138503120982295,0.49052458275120436,0.49765139012314336,0.18231727665828415,0.38166612376473713,0.46410432395332885
2606,0.5216021602160216,0.44276187133329986,0.5458310325786857,0.5050853198862154,0.2738171029275282,0.2053957803444481,0.45850120870265915,0.19258600990224706,0.18231727665828415,0.5354937635621888,0.4878517501715855
2608,0.4357560756075608,0.45835631549917266,0.14218663721700717,0.40681322838383627,0.5462765143807939,0.0306570257231981,0.3724021588530948,0.0,0.32847770521927133,0.3448493104573412,0.4236101578586136
2609,0.6624662466246625,0.48132176703605273,0.9236609607951408,0.4006208454228412,0.25625176213253353,0.08608506006314173,0.4436953257700045,0.2823409927637425,0.24847526249712615,0.5378193920586937,0.5634866163349348
2610,0.603960396039604,0.6820939678082536,0.0,0.4125061658035572,0.05082717684187316,0.019967515297801903,0.5894237068040974,0.5833439126571031,0.18231727665828415,0.31706016413183225,0.6474948524365135
2611,0.7837533753375338,0.44632201775058916,0.368304803975704,0.46114276601347265,0.5227046613523604,0.15966222141791142,0.568194598229555,0.03706995048876476,0.18231727665828415,0.5779111131307132,0.7164035689773508
2614,0.7000450045004502,0.7521436092864664,0.06018774157923799,0.5077407877640787,0.0497253618084363,0.08492014102471528,0.3714630229740462,0.08797765646819856,0.18231727665828415,0.525474533157701,0.7415236787920385
2615,0.49864986498649866,0.6067793210650353,0.0,0.4800302139827444,0.06812247738044043,0.049167493365684205,0.6581661342964307,0.35711565316744953,0.18231727665828415,0.3161954531726772,0.4525737817433082
2616,0.4161791179117912,0.7521436092864664,0.0,0.4708967890843952,0.0456635419234066,0.06696486756386606,0.3714630229740462,0.06982353687952267,0.18231727665828415,0.5220579734755629,0.39519560741249143
2617,0.3438343834383438,0.741162312590884,0.16700717835450027,0.428224112587882,0.11013028052149848,0.06957604797021547,0.9542606044093009,0.8538275993398503,0.18231727665828415,0.36844344581670013,0.3054221002059026
2619,0.34315931593159316,0.6980394123251267,0.0,0.3935742127860531,0.29611129780651696,0.005726320129219723,0.37203114220952005,0.16326012441284754,0.2986724413558543,0.30946804419460594,0.1266986959505834
2620,0.3832133213321332,0.25071453642882213,0.0,0.3952786929471861,0.030562139260381344,0.003168172302551766,0.4741293916254587,0.5367525707756761,0.18231727665828415,0.28418482756630636,0.3549759780370625
2621,0.45038253825382535,0.5957980243694531,0.009110988404196576,0.5030084176353726,0.1526254871669544,0.08809220837549224,0.8415063275729134,0.8938682239431256,0.18231727665828415,0.34150886225327054,0.49279341111873715
2623,0.6130738073807381,0.3613297899012185,0.07164549972390943,0.4443149127762867,0.3096390627265706,0.2390097469087549,0.3714630229740462,0.26888409292878,0.18231727665828415,0.5384303980909572,0.4889498970487303
2624,0.36588658865886586,0.5911848768991627,0.0,0.38613816097723197,0.17104254869179658,0.10785358573645325,0.40377625377538423,0.0,0.18231727665828415,0.38441670801378514,0.3246396705559369
2627,0.4816606660666067,0.7521436092864664,0.017393705135284373,0.585608550903267,0.0468081516154211,0.10231782335117365,0.3714630229740462,0.037450806144471244,0.18231727665828415,0.5234258658730526,0.4750857927247769
2629,0.5522052205220522,0.6555683698540841,0.0,0.542504320354013,0.19961513347943113,0.14580628654027136,0.38828897676276386,0.022978291227624733,0.18231727665828415,0.5080856029758615,0.5117364447494853
2632,0.5585058505850585,0.7521436092864664,0.0024848150193263387,0.4080222821941483,0.04461210058207102,0.03131019534865326,0.3714630229740462,0.04735305319283992,0.18231727665828415,0.42365851758071843,0.5688400823610158
2633,0.49043654365436545,0.7521436092864664,0.05604638321369408,0.4545399476076682,0.04922993379460715,0.05737465959525655,0.3714630229740462,0.14815285006982354,0.18231727665828415,0.48631729189973155,0.48579272477693897
2635,0.18440594059405943,0.7521436092864664,0.017945886250690223,0.4609598008151841,0.05286344573273499,0.06271746728384205,0.3714630229740462,0.000507807540941983,0.18231727665828415,0.5717207129145622,0.11242278654770077
2637,0.44554455445544555,0.5208343779772351,0.08434566537824406,0.4395108400698729,0.24802777646712057,0.07517113493615567,0.37351520878381905,0.2635521137488892,0.18231727665828415,0.4354452256425499,0.4120796156485931
2638,0.4758100810081008,0.4200972772401344,0.03202650469353948,0.4258477902625427,0.5310058867812503,0.10619938871712392,0.44507504391329805,0.0,0.8035542113262508,0.4280729833086295,0.40398078242965
2642,0.3832133213321332,0.25071453642882213,0.0,0.37650317531156624,0.030562139260381344,0.003168172302551766,0.3714630229740462,0.0,0.4328868892969451,0.3077957756537014,0.3549759780370625
2644,0.3433843384338434,0.4941082083939227,0.051766979569298724,0.39788378495655197,0.11886348318644982,0.02278663135555768,0.3722630276117543,0.0017773263932969405,0.18231727665828415,0.3155569624400005,0.310089224433768
2645,0.402002700270027,0.5184776613348042,0.95472114853672,0.4191547255089338,0.38293301748103714,0.08718466213902266,0.4593128076104789,0.5076805890567475,0.9841273742739199,0.4612089609683755,0.3722717913520934
2646,0.7058955895589558,0.6133981848267563,0.8949475427940363,0.3715862464565946,0.19122744210732998,0.0886492002716946,0.807488739065154,0.9163387076298084,0.8821457539838555,0.4296015554931504,0.8299245024021964
2647,0.3832133213321332,0.25071453642882213,0.0,0.3609581936884424,0.030562139260381344,0.003168172302551766,0.38806601777401606,0.15361178113494986,0.5338959364909573,0.3253309447484931,0.3549759780370625
