,Gross Profit Growth,Gross Margin,Intangibles to Total Assets,Net Income,assetTurnover,Revenue,Interest Expense,Debt to Assets,R&D Expenses,SG&A Expense,Revenue Growth
1692,0.099,0.2487,0.6618,157096000.0,0.75394266780652,1903182000.0,47508000.0,0.4903,0.0,201591000.0,0.0932
1700,0.1481,0.6251,0.075,20396000.0,0.57591793922762,181743000.0,0.0,0.0,16250000.0,68934000.0,0.0879
1703,-0.0537,1.0,0.3018,18540000.0,1.4984757115201002,1818180000.0,26769000.0,0.3789,0.0,0.0,-0.0537
1706,0.276,0.2739,0.0077,122880000.0,0.41902021280804,974579000.0,35227000.0,0.3248,0.0,59861000.0,0.4362
1714,0.0987,0.1781,0.3978,10104000.0,1.9646897714456,1179307000.0,23638000.0,0.4664,0.0,114927000.0,0.0834
1717,0.0101,1.0,0.0489,264394000.0,0.0349411601784679,723131000.0,0.0,0.0289999999999999,0.0,249080000.0,0.0101
1720,0.4013,0.1695,0.193,22200000.0,1.3366594635821,2103100000.0,25600000.0,0.3047,0.0,245800000.0,0.3993
1721,-0.1147,0.4942,0.1029,-24000000.0,0.33695677474919,1447600000.0,53600000.0,0.2097,0.0,321800000.0,-0.0964
1724,-0.2424,0.5875,0.6722,-79714000.0,0.53390998737503,156473000.0,27658000.0,0.6759,20793000.0,120332000.0,-0.1363
1725,-0.1121,0.3529,0.0056,-34533542.0,0.41083745146086,24465005.0,0.0,0.0,17445303.0,27210849.0,-0.1213
1726,0.0625,0.6962,0.0,30641000.0,0.22520523244628,324230000.0,26878000.0,0.4051,0.0,39687000.0,0.0742
1728,0.1703,1.0,0.0082,34012000.0,0.045240606979888,121064000.0,0.0,0.1171,0.0,60223000.0,0.1703
1729,0.1337,1.0,0.0225,83062000.0,0.036247675949792,267972000.0,0.0,0.1245,0.0,133159000.0,0.1337
1735,0.1241,0.2533,0.0517,39312000.0,1.8380970371781,1177371000.0,9903000.0,0.3325,0.0,235050000.0,0.1188
1743,-0.0282,0.5089,0.0248,88095000.0,0.6551170102146899,2677627000.0,35850000.0,0.3149,0.0,311970000.0,0.0618
1744,0.0246,0.2418,0.3957,63809000.0,0.9441687192988198,1002372000.0,12064000.0,0.1982,0.0,146840000.0,0.0157
1745,-0.0679,0.745,0.2114,-24989000.0,0.86542412131625,69510000.0,0.0,0.0,30789000.0,41846000.0,-0.1169999999999999
1749,-0.2335,0.6024,0.1256,-32506000.0,0.34298477025912,21192000.0,0.0,0.0138,15971000.0,29037000.0,-0.1595
1750,-0.0665,0.494,0.0137,-30770000.0,1.6665813165091,162720000.0,0.0,0.0,14359000.0,79415000.0,0.0741
1751,-0.0294,0.5031,0.1612,64246000.0,0.50347650647245,612889000.0,8941000.0,0.0407,0.0,193003000.0,0.0046
1753,0.0741,0.93,0.0033,-13081000.0,0.1760560004200499,231361000.0,42766000.0,0.3862,0.0,87329000.0,0.0931
1759,-0.146,0.3696,0.3664,92418000.0,0.4349197500792899,532093000.0,3967000.0,0.2452,15547000.0,68506000.0,-0.0044
1764,0.0148,1.0,0.0,98927000.0,0.0233670460605149,220808000.0,0.0,0.2487,0.0,64940000.0,0.0148
1768,0.0103,0.5014,0.0022,229011000.0,0.63858772206097,845501000.0,1536000.0,0.0452,0.0,147388000.0,-0.132
1769,0.2739999999999999,0.7114,0.0499,6623000.0,1.3425764212532,143751000.0,0.0,0.0,5289000.0,93979000.0,0.3154
1772,-0.0144,0.4766,0.0176,64179000.0,0.2634801525894,818123000.0,7437000.0,0.048,0.0,330968000.0,0.0262
1773,0.2338,0.2726,0.2006,78452000.0,0.50594387145978,2970697000.0,46856000.0,0.2402,0.0,304397000.0,0.3415
1777,0.0805,0.3559,0.5668,166186000.0,0.53254004136748,1495889000.0,16841000.0,0.3361,0.0,300601000.0,0.0413
1780,-0.0503,0.2477,0.2111,20700000.0,1.306517311609,769800000.0,19300000.0,0.5479999999999999,0.0,104200000.0,-0.017
1782,0.001,0.6291,0.0,7867000.0,1.2586171233006,66932000.0,-298000.0,0.0,0.0,47305000.0,0.1227
1783,0.0661,1.0,0.0768,256342000.0,0.036120831783157,695344000.0,0.0,0.0961,0.0,351300000.0,0.0661
1785,0.2358,0.1173,0.1048,42410000.0,1.3399065897171,3318414000.0,14571000.0,0.1544,0.0,272776000.0,0.1099
1786,0.2442,0.5660000000000001,0.7052,86270000.0,0.4894563956121699,453869000.0,30044000.0,0.5805,0.0,68717000.0,0.1148
1793,-0.1092,0.4022,0.0919,-10321000.0,0.99363564823923,101013000.0,-853000.0,0.0,3210000.0,44455000.0,-0.0388
1796,0.3439,0.7917,0.0409,-10878000.0,0.76427481301162,60594000.0,0.0,0.0008,29978000.0,29291000.0,0.2113
1802,0.0175,0.8687,0.0411,113896000.0,0.7922663235205499,381111000.0,0.0,0.1129,0.0,179557000.0,0.0064
1809,-0.1086,0.4581,0.3565,14658000.0,1.1916508481907,396753000.0,1051000.0,0.0961,16825000.0,144146000.0,-0.0232
1817,0.0,0.0,0.0,-34003514.0,0.0,0.0,0.0,0.0,19919204.0,15875961.0,0.0
1827,-0.0028,0.457,0.0,-5739000.0,0.16916973445929,310046000.0,44908000.0,0.4561,0.0,18931000.0,0.0383
1831,0.0,0.0,0.0,-32811000.0,0.0,0.0,0.0,0.0,25389000.0,15293000.0,0.0
1838,0.1369999999999999,0.2043,0.6291,63141000.0,0.75988561669437,1250274000.0,13054000.0,0.4948,0.0,147698000.0,0.2136
1839,0.1265,1.0,0.0226,271885000.0,0.035872233208063,602106000.0,0.0,0.0452,0.0,187216000.0,0.1265
1841,0.1777,1.0,0.062,172882000.0,0.042177921664861,552326000.0,0.0,0.0379,0.0,280638000.0,0.1777
1845,-0.0843,0.2503,0.0114,19264000.0,0.7739447927056401,427548000.0,15445000.0,0.1285,5692000.0,50507000.0,0.013
1848,0.0011,1.0,0.0082,80384000.0,0.0455300852009359,386761000.0,0.0,0.0958,0.0,214387000.0,0.0011
1852,0.2776,0.2729,0.4485,88000000.0,0.57137587606049,1084300000.0,21400000.0,0.2869,0.0,181900000.0,0.2864
1858,0.0781,0.3127,0.3678,19600000.0,0.8928779578039399,1532000000.0,28500000.0,0.271,0.0,340400000.0,0.1698
1873,0.0188,1.0,0.0637,161439000.0,0.2606869665143499,725246000.0,10130000.0,0.5239,0.0,297303000.0,0.0188
1874,0.0064,0.1018,0.0596,11479000.0,1.6062902032621005,1139944000.0,11343000.0,0.3476,0.0,88604000.0,0.094
1876,0.3879,1.0,0.0009,88677000.0,0.061078061277029,271059000.0,0.0,0.0124,0.0,103204000.0,0.3879
1877,-0.0058,0.2753,0.4603,-43922000.0,1.0976367464201,972347000.0,28336000.0,0.2886,0.0,281906000.0,0.0061
1880,0.135,0.0842,0.2132,-11480000.0,1.9560724903366,1091553000.0,2600000.0,0.0,0.0,84417000.0,-0.0885
1882,0.0977,0.4869,0.3867,216355000.0,0.91473246835387,1041304000.0,45908000.0,0.6629,0.0,170027000.0,0.1062
1884,0.5314,0.3486,0.6375,53933000.0,0.8101729043452801,698493000.0,26529000.0,0.4254,0.0,150910000.0,0.3667
1887,0.2231,0.3451,0.0,99588000.0,1.3282326549088,930160000.0,15405000.0,0.3054,0.0,181431000.0,0.1613
1894,0.2209,0.6997,0.089,5704000.0,0.086267357846955,160591000.0,22903000.0,0.4117,0.0,14824000.0,0.2289999999999999
1896,-0.0547,0.5157,0.3461,-4621000.0,1.1716074134158,76554000.0,-647000.0,0.0,22881000.0,19953000.0,-0.0506
1897,0.5355,0.6749,0.21,280206666.6667,0.44285925023251,1022939259.2593,27258518.5185,0.2235,0.0,56135555.5556,0.3927
1903,0.1818,1.0,0.0257,134743000.0,0.054607821632889,395845000.0,0.0,0.0965,0.0,222262000.0,0.1818
1904,0.1994,0.1776,0.2334,27600000.0,0.8258992805755401,1205400000.0,4700000.0,0.033,0.0,0.0,0.0307
1908,0.0559999999999999,0.6329,0.0,19686000.0,0.15051381780962,330867000.0,52248000.0,0.5872,0.0,22784000.0,0.0504
1910,0.236,0.6861,0.0,14109000.0,0.12124005638152,330896000.0,42724000.0,0.4683,0.0,36220000.0,0.2341
1911,0.0,0.0,0.0,-7933000.0,0.0,0.0,8000.0,0.0,4239000.0,3879000.0,0.0
1915,0.2416,0.2892,0.3533,1254000.0,0.9168948418045602,1020669000.0,7634000.0,0.2692,0.0,248837000.0,0.1886
1922,0.1071,1.0,0.0901,172852000.0,0.62622656673458,435565000.0,0.0,0.0,0.0,192147000.0,0.1071
1925,-0.0169,0.6877,0.0,21431000.0,0.11649942850034,119863000.0,25177000.0,0.6009,0.0,23281000.0,-0.0484
1928,0.0542,0.32,0.4652,41500000.0,0.72623376623377,1258200000.0,43000000.0,0.4818,0.0,245000000.0,0.0194
1932,-0.1714,0.2838,0.0572,24405000.0,0.93345836264552,575871000.0,3639000.0,0.0285,3635000.0,118109000.0,-0.0209
1937,0.1017,0.4028,0.521,119346000.0,2.3184162160202004,1662578000.0,7370000.0,0.0103,0.0,316522000.0,0.1001
1938,0.1833,0.5055,0.1296,27155000.0,0.27148044934368,480171000.0,20015000.0,0.0841,0.0,173210000.0,0.1809
1939,0.1929,0.2778,0.1338,-29676555.7164,0.30500612651188,492190593.34300005,34162952.2431,0.2824,13329811.8669,91868740.9551,-0.0402
1943,0.2127,1.0,0.0019,26920000.0,0.032276777956176,63706000.0,0.0,0.092,0.0,20971000.0,0.2127
1944,0.2985,0.3655,0.1536,36212463.3431,0.36834415483526,252033870.9677,0.0,0.0107,0.0,53979618.7683,0.2517
1946,-0.0207,0.5665,0.0,13069000.0,0.14165202923763,268870000.0,38374000.0,0.5206,0.0,13070000.0,-0.0136
1947,0.1844,0.1562,0.0546,36266000.0,1.3753269768825,453217000.0,114000.0,0.0,0.0,28304000.0,0.1655
1949,0.2505,1.0,0.0492,53057000.0,0.040151388198484,213482000.0,0.0,0.0097,0.0,129395000.0,0.2505
1953,0.1159,1.0,0.0452,105765000.0,0.0384233642485139,469235000.0,0.0,0.1243,0.0,251299000.0,0.1159
1954,0.0,0.0,0.1656,-27471568.0,0.0,0.0,0.0,0.0132,8507377.0,17997069.0,0.0
1955,0.1625,1.0,0.0112,54424000.0,0.026761967011037,161526000.0,0.0,0.067,0.0,75732000.0,0.1625
1957,0.4539,0.4529,0.045,11004241.0,0.56769791759481,42917245.0,124344.0,0.0096,3766160.0,14794205.0,0.2973
1960,0.4087,1.0,0.0566,215713000.0,0.039792455415736,658300000.0,0.0,0.1085,0.0,262676000.0,0.4087
1961,-0.0291,0.1624,0.0701,151781000.0,1.0219025708751,2519464000.0,29368000.0,0.1882,0.0,200439000.0,0.1615
1965,0.0735,1.0,0.0091,357318958.0318,0.3310583926138,629656150.5065,0.0,0.0019,0.0,204357018.8133,0.0735
1966,-0.1993,0.3949,0.4137,-7168000.0,1.5771163024366,12557000.0,415000.0,0.0,921000.0,5685000.0,-0.1515
1972,0.2512,0.5536,0.5646,-23938389.0,0.32742247537848,15864483.0,2950501.0,0.1939,10850958.0,14817433.0,0.1618
1973,0.0139999999999999,1.0,0.0852,321812000.0,0.032135111342054,729255000.0,0.0,0.0579999999999999,0.0,230277000.0,0.0139999999999999
1974,-0.0833,0.0679,0.3389,49170000.0,1.4050150616611998,1296184000.0,9640000.0,0.2494,0.0,10993000.0,-0.0082
1978,0.0552,0.2102,0.2866,148551000.0,1.9903697504528,2475807000.0,6436000.0,0.236,0.0,321556000.0,0.1527
1984,-0.0072,1.0,0.0,85407000.0,0.022173704499102,313477000.0,0.0,0.2728,0.0,147465000.0,-0.0072
1985,0.0,0.0,0.0,-23653963.0,0.0,0.0,173359.0,0.0176,17094778.0,6732544.0,0.0
1987,-0.0936,0.2036,0.1546,-6419000.0,1.5860859941631,1338563000.0,10704000.0,0.2412,0.0,146458000.0,-0.0353
1989,-0.0146,0.3306,0.5257,-7121000.0,0.8592829014065899,337339000.0,7140000.0,0.1939999999999999,0.0,87462000.0,-0.0224
1993,0.0259,0.4201,0.4937,5677000.0,1.2842533215977,275769000.0,6688000.0,0.4539,0.0,95400000.0,0.0231
2000,-0.0145,0.7188,0.023,17619000.0,0.13514654331999,260622000.0,43439000.0,0.5,0.0,33861000.0,-0.0168
2005,0.2912,0.4907,0.0284,12429000.0,0.6627456091759301,142373000.0,0.0,0.0,21912000.0,42032000.0,0.2479
2007,0.3364,0.1091,0.12,31087000.0,2.0449532891266,1531169000.0,3652000.0,0.1234,0.0,118737000.0,0.0911
2008,0.0771,1.0,0.0313,136515000.0,0.042664263788087,506481000.0,0.0,0.0651,0.0,260174000.0,0.0771
2011,0.1833,0.5654,0.0085,56005800.0,0.0811067820933459,139372110.0,32349705.0,0.5227,0.0,8776579.0,0.1975
2012,-0.1053,0.1118,0.008,84167000.0,1.2609396168078,1371925000.0,3606000.0,0.0599,0.0,57812000.0,-0.0342
2013,0.0918,0.2145,0.015,56580000.0,0.42362950065272,717489000.0,16431000.0,0.3675,0.0,0.0,0.1618
2027,0.0257,1.0,0.0033,219602000.0,0.037438810861472,641850000.0,0.0,0.0373,0.0,289648000.0,0.0257
2028,0.1995,0.4009,0.0322,149774000.0,2.1265604840116,975734000.0,201000.0,0.0,0.0,186947000.0,0.18
2032,0.0408,0.3834,0.1,133602000.0,0.9955004876772,973705000.0,0.0,0.0,0.0,202138000.0,0.078
2039,0.2011,0.5112,0.0218,-6515000.0,0.71993837579437,63554000.0,2675000.0,0.2846,12328000.0,36762000.0,0.1658
2040,0.3264,0.2248,0.0278,-16636000.0,1.8621348394233,604354000.0,11825000.0,0.1015,0.0,97280000.0,0.3797
2042,-0.0173,0.2675,0.4166,94500000.0,0.71005796113195,1041300000.0,28200000.0,0.4242,15200000.0,126600000.0,0.0603
2046,0.2601,1.0,0.0147,84410000.0,0.051627347284484,339881000.0,0.0,0.0866,0.0,172365000.0,0.2601
2047,-0.0918,0.1505,0.1844,-177604000.0,0.6466007938770799,866286000.0,15609000.0,0.3073,0.0,111721000.0,0.0824
2049,0.5091,0.2259,0.0273,128589000.0,0.73781048571797,1457718000.0,51464000.0,0.5396,0.0,61462000.0,0.2468
2060,-0.0576,0.1829,0.0456,105662000.0,0.9378940272024,2033947000.0,15621000.0,0.1911,0.0,201123000.0,-0.018
2065,0.2368,0.1237,0.0,16087000.0,1.2806396133165,1602408000.0,30456000.0,0.3688,11146000.0,134789000.0,0.0909
2069,0.1887,0.1948,0.3849,9035000.0,0.9760647331711,629307000.0,13024000.0,0.3586,0.0,84007000.0,0.1274
2071,0.0879,0.8676,0.0141,82398000.0,0.10694305255462,143635000.0,19959000.0,0.4586,0.0,13639000.0,0.0783
2082,-0.0286,0.2485,0.3491,220751000.0,1.6362763337893,2392236000.0,1000000.0,0.0003,0.0,285241000.0,-0.024
2083,0.0884,1.0,0.0,76496000.0,0.10680339359991,207753000.0,39435000.0,0.4955,0.0,40550000.0,0.0884
2088,0.2144,1.0,0.0279999999999999,181878000.0,0.0447638740639659,542336000.0,0.0,0.0813,0.0,251267000.0,0.2144
2089,0.2839,0.1897,0.0753,32281000.0,1.0335140753876,946548000.0,14864000.0,0.1766,0.0,115127000.0,0.2658
2090,0.1313,0.7601,0.0747,22093000.0,0.41433822098409,74515000.0,1000.0,0.0,17012000.0,29022000.0,0.0779
2092,-0.1166,0.7827,0.0,87029000.0,0.1121575735030099,259287000.0,53039000.0,0.3417,0.0,16514000.0,-0.0735
2097,0.3181,0.7767,0.4494,-27804000.0,0.46123255606761,227788000.0,4000.0,0.0,30754000.0,175996000.0,0.2972
2101,0.0952,1.0,0.001,80411000.0,0.03794284359338,184981000.0,0.0,0.0567,0.0,67609000.0,0.0952
2102,-0.0007,0.5498,0.5649,16335000.0,0.37089352943845,261655000.0,3062000.0,0.1299,24338000.0,104100000.0,-0.0301
2104,-0.0034,0.5168,0.0,46994000.0,0.35655512545765,170039000.0,449000.0,0.0,0.0,18685000.0,0.0402
2106,-0.0628,0.2002,0.3832,2928000.0,1.343757714751,1333568000.0,17327000.0,0.3139,0.0,219823000.0,-0.0187
2111,0.1699,0.1108,0.1803,77461000.0,1.8439190363248,2939478000.0,18746000.0,0.2309,0.0,182006000.0,0.2351
2115,0.121,1.0,0.0641,51620000.0,0.048952651272042,285642000.0,0.0,0.0882,0.0,199620000.0,0.121
2116,-0.1131,0.4629999999999999,0.3862,-17065607.0,1.7374972426994,39746351.0,-1830.0,0.0146,0.0,36223371.0,-0.0755
2119,0.1767,1.0,0.0018,136940000.0,0.032559580646958,260717000.0,0.0,0.0441,0.0,63918000.0,0.1767
2121,0.2985,0.3761,0.5248,9356000.0,1.0296140108653,686073000.0,21739000.0,0.3711,0.0,155321000.0,0.3294
2128,0.1507,1.0,0.0289,46529000.0,0.0380775192220079,149610000.0,0.0,0.0958,0.0,71037000.0,0.1507
2130,0.1237,1.0,0.0044,6604000.0,0.029551671511775,43742000.0,0.0,0.0127,0.0,27042000.0,0.1237
2131,0.4258,0.4844,0.7244,-22575000.0,0.18524390581138,261253000.0,17813000.0,0.2027,0.0,68029000.0,0.0326
2135,-0.0645,0.3506,0.3573,-39006782.0,0.25851864096823,15086643.0,157765.0,0.0443,18793836.0,25948062.0,0.154
2137,0.1975,0.8759,0.0793,-9366000.0,0.3157590466269,55165000.0,89000.0,0.0,9925000.0,45611000.0,0.2595
2138,0.0,0.0,0.0,242397000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,0.0047,1.0,0.0366,149584000.0,0.044200486811385,587268000.0,0.0,0.0145,0.0,289566000.0,0.0047
2145,0.1368,0.6707,0.2393,23872000.0,0.6429039451159301,248240000.0,0.0,0.0,22087000.0,113581000.0,0.1279
2146,0.1093,1.0,0.0223,89217000.0,0.039607046968097,223608000.0,0.0,0.0729,0.0,81910000.0,0.1093
2151,0.0281,1.0,0.037,50543000.0,0.039709313978341,197925000.0,0.0,0.0862,0.0,111220000.0,0.0281
2152,0.417,1.0,0.0473,71932000.0,0.036167300457122,271839000.0,0.0,0.0831,0.0,126070000.0,0.417
2153,0.2245,0.3609,0.0,163000.0,0.5239430301671,28032000.0,-119000.0,0.0,3092000.0,6861000.0,0.0707
2157,-0.0832,0.2567,0.4137,-16951000.0,1.9121270810744,816484000.0,5654000.0,0.1948,0.0,180230000.0,-0.0561
2158,0.1421,0.28,0.3711,104100000.0,1.3308145580589,1919700000.0,13900000.0,0.2687,0.0,346800000.0,0.1741
2160,-0.3447,0.5188,0.0687,-61822000.0,0.34633567769963,124685000.0,-988000.0,0.0,37863000.0,86987000.0,-0.1984
2161,-0.0432,0.4161,0.0,89707000.0,1.697366367103,913380000.0,0.0,0.0,0.0,245945000.0,-0.0631
2164,0.2586,0.8896,0.1381,58172000.0,0.073067648034774,148195000.0,24872000.0,0.3552,0.0,12165000.0,0.2715
2168,0.0528,0.6357,0.3987,-1991000.0,1.5472969562364,61307000.0,983000.0,0.2333,14711000.0,25248000.0,0.0531
2170,-0.3406,0.0707,0.0,5279000.0,1.7022658323069,1029624000.0,10417000.0,0.2275,0.0,48123000.0,0.0779
2175,-0.0739,0.2275,0.2601,-76171000.0,1.8011791043816998,1121551000.0,7749000.0,0.2292,0.0,239124000.0,-0.0148
2176,-0.1026,0.4752,0.0268,-35231000.0,0.84534256112608,122633000.0,1403000.0,0.1678,34168000.0,55233000.0,-0.0213
2178,0.0919,1.0,0.0086,37178000.0,0.03935750600155,110648000.0,0.0,0.0962,0.0,54703000.0,0.0919
2179,0.0975,0.3862,0.4691,61526000.0,0.92562818442063,1127815000.0,19768000.0,0.3466,0.0,308278000.0,0.1041
2180,0.0157,1.0,0.051,157870000.0,0.039557196219262,613360000.0,0.0,0.0716,0.0,338851000.0,0.0157
2184,0.0496,0.6109,0.3093,23849000.0,0.8496043790800301,213571000.0,1520000.0,0.1996,16870000.0,68956000.0,0.0638
2185,-0.0856,0.4393,0.3992,-2678000.0,0.7540199182749301,85251000.0,0.0,0.0,15423000.0,24669000.0,-0.0558
2187,0.1548,0.3076,0.259,22492000.0,1.126203329684,417648000.0,647000.0,0.0,0.0,89533000.0,0.1285
2189,-0.0663,1.0,0.0,42894000.0,0.0272423656222079,113520000.0,0.0,0.1489,0.0,30877000.0,-0.0663
2190,0.0254,0.9666,0.0,-29320000.0,0.29265740493365,26290000.0,1209000.0,0.1567,36467000.0,21183000.0,0.0455
2194,0.2744,0.5775,0.4447,-28207000.0,0.93066029502928,154632000.0,8178000.0,0.3232,32416000.0,77660000.0,0.1789
2199,0.2972,0.6048,0.0289999999999999,38598000.0,0.25041605891222,377527000.0,0.0,0.0,37645000.0,174736000.0,0.2584
2202,0.3023,0.9004,0.3091,-16382000.0,0.8680786574998199,46970000.0,4775000.0,0.71,11274000.0,38042000.0,0.3079
2208,-0.1095,0.2919,0.0043,18343000.0,0.1080139805523899,1191599000.0,13001000.0,0.027,0.0,315302000.0,0.0171
2211,0.0424,0.3743,0.3226,27790000.0,1.1045121991591,433732000.0,1157000.0,0.046,0.0,105480000.0,0.0778
2212,0.3498,0.7955,0.0,4403000.0,0.11400239116675,48630000.0,6299000.0,0.3464,0.0,5707000.0,0.3023
2213,0.3509,1.0,0.0358,39421000.0,0.043004977408232,242448000.0,0.0,0.1608,0.0,147143000.0,0.3509
2214,-0.0262,0.2753,0.0218,-50500000.0,0.7610049364924,70759000.0,3108000.0,0.3876,27931000.0,39322000.0,0.3473
2215,0.3571,1.0,0.0,17341000.0,0.83062339386307,244033000.0,5989000.0,0.2865,0.0,121080000.0,0.3571
2217,0.1042,1.0,0.0,152798000.0,0.044931624175563,351067000.0,0.0,0.7752,0.0,13161000.0,0.1042
2219,0.2937,0.6543,0.0,15179000.0,0.75231109917252,459310000.0,2415000.0,0.0,0.0,174814000.0,0.2801
2223,0.0696,0.2006,0.2206,92710000.0,1.2202112495888,2170103000.0,39008000.0,0.4478,0.0,266193000.0,0.0675
2225,0.0073,1.0,0.0037,55771000.0,0.026800209688699,165590000.0,0.0,0.095,0.0,91678000.0,0.0073
2227,0.1028,0.7124,0.0,88506000.0,0.14091630877631,300392000.0,35106000.0,0.5187,0.0,13738000.0,0.0957
2229,0.1313,0.0346,0.0401,-47334000.0,0.26272468502237,89437000.0,9055000.0,0.2621,22817000.0,24908000.0,-0.0651
2232,0.0519,0.3795,0.045,290000.0,0.3118520152251099,723942000.0,9866000.0,0.069,0.0,269252000.0,0.1062
2236,0.4106,0.7339,0.0431,-12386000.0,0.730743475131,261897000.0,598000.0,0.1973,38373000.0,158235000.0,0.4038
2237,0.0385,0.7262,0.0,258415000.0,0.096230517066894,747298000.0,49721000.0,0.3776,0.0,90471000.0,0.0394
2242,0.0068,0.0896,0.0,13040000.0,1.4868289108899,2873508000.0,12226000.0,0.0976,0.0,139317000.0,0.1366
2243,0.1559,0.7363,0.0,63690000.0,0.084417847107493,151657000.0,18211000.0,0.2572,0.0,21503000.0,0.1447
2246,0.1067,0.1432,0.6973,82097000.0,1.0857522516854,1958557000.0,2378000.0,0.0042,0.0,167715000.0,0.1407
2248,0.2268,0.7005,0.0,146131581.6327,0.50717181070196,403421122.449,16610051.0204,0.2941,0.0,28732193.8776,0.113
2250,-0.0741,0.7505,0.0,45475882.0,0.11479065214608,190499184.0,40468761.0,0.4852,0.0,5872667.0,0.0826
2251,0.2014,1.0,0.0779,128259000.0,0.036407845104018,358616000.0,0.0,0.0462,0.0,152497000.0,0.2014
2252,0.0,0.0,0.0,-38511000.0,0.0,0.0,419000.0,0.179,0.0,6360000.0,0.0
2253,-0.0043,0.4892,0.0407,-1957000.0,0.65283228639724,117438000.0,0.0,0.0,36109000.0,25278000.0,-0.0586
2258,0.2126,0.2387,0.349,136645000.0,1.3859938371373002,1835139000.0,40694000.0,0.6829,0.0,226282000.0,0.2202
2264,0.0,0.0,0.0,-14770370.3704,0.0,0.0,106666.6667,0.0,0.0,9162962.963,0.0
2265,0.0757,0.5958,0.4251,-14028000.0,1.2360373736465,164833000.0,0.0,0.0,31716000.0,78878000.0,0.0572
2266,0.1749,1.0,0.0088,28532000.0,0.028539912838697,84348000.0,0.0,0.0189,0.0,44618000.0,0.1749
2267,0.1866,1.0,0.0625,152003000.0,0.033916281621035,391026000.0,0.0,0.0649,0.0,133221000.0,0.1866
2268,0.2669,0.3677,0.1949,169100000.0,0.8619221411192199,1133600000.0,33200000.0,0.5721,21500000.0,132400000.0,0.1658
2269,0.3189,1.0,0.0367,41193000.0,0.0427811500647229,211449000.0,0.0,0.1003,0.0,131678000.0,0.3189
2271,0.491,0.1838,0.5399,119832000.0,1.8380474500723,2263061000.0,26436000.0,0.5121,0.0,203238000.0,0.3836
2273,0.0194,0.4958,0.2897,-7555000.0,1.5730841979817,143879000.0,338000.0,0.0404,24510000.0,43570000.0,0.0275
2277,0.4397,1.0,0.0433,100864000.0,0.037906185796126,312471000.0,0.0,0.1472,0.0,128609000.0,0.4397
2287,0.1798,0.2079,0.1213,20846000.0,1.5091254852618998,1207815000.0,2471000.0,0.0226,15187000.0,153489000.0,0.06
2291,-0.0375,1.0,0.0038,57868000.0,0.036629403518835,201543000.0,0.0,0.0314,0.0,99293000.0,-0.0375
2292,0.1939999999999999,0.3299,0.2028,-90733000.0,0.43762485038893,522493000.0,-4243000.0,0.0047,0.0,155584000.0,0.1489
2298,0.2865,1.0,0.045,92889000.0,0.26862597069674,357957000.0,13540000.0,0.0991,0.0,202730000.0,0.2865
2300,0.1071,0.6229,0.1656,-9674000.0,0.51017046390494,179630000.0,5241000.0,0.3139,30879000.0,87313000.0,0.0822
2301,0.1028,0.1637,0.0046,-45375000.0,0.99014661891206,2107133000.0,0.0,0.5786,0.0,168658000.0,0.0996
2304,0.1164,0.3377,0.4195,56726000.0,0.8316056711515601,883112000.0,7227000.0,0.2686,0.0,179814000.0,0.1585
2308,-0.1993,0.1565,0.0,-32262000.0,0.15916990624969,798122000.0,0.0,0.7198,0.0,92135000.0,0.1751
2309,0.2874,0.3389999999999999,0.1307,-1220000.0,0.41602421628794,250821000.0,1887000.0,0.2707,31372000.0,52949000.0,0.2273
2313,0.1954,0.1819,0.2811,-13177000.0,1.1144217004451,242107000.0,5508000.0,0.3361,2839000.0,35707000.0,0.1361
2315,0.0035,1.0,0.0,154981000.0,0.11141832163951,168645000.0,30196000.0,0.4261,0.0,19193000.0,0.0035
2318,0.0241,0.6849,0.0,3889000.0,0.12431096221199,152020000.0,22146000.0,0.5109,0.0,16915000.0,0.0412
2319,-0.1173,0.8858,0.0,5522132.0,0.11414673906011,28967980.0,6649567.0,0.3258,0.0,2060316.0,-0.1314
2320,0.0,0.0,0.0,-8714000.0,0.0,0.0,0.0,0.0,4803000.0,4072000.0,0.0
2321,0.0563,0.3023,0.429,1869955.0,0.81889416862288,96599741.0,921953.0,0.1192,3030469.0,21094940.0,-0.0215
2322,0.0,0.0,0.0,-11820000.0,0.0,0.0,0.0,0.0,37340000.0,8200740.7407,0.0
2323,-0.2316,0.1152,0.0145,66244000.0,1.4642817791163,1514984000.0,0.0,0.1933,0.0,81224000.0,0.027
2325,0.0311,1.0,0.0,-48435000.0,0.017956391620351,2520000.0,43000.0,0.0034,38034000.0,15716000.0,0.0311
2327,0.0612,1.0,0.0144,68288000.0,0.038487927793874,192854000.0,0.0,0.1943,0.0,93997000.0,0.0612
2329,0.2087,0.6203,0.0,-67965000.0,2.126340581234,252790000.0,32530000.0,0.02,0.0,130197000.0,0.1889
2330,0.0459,0.7004,0.2845,22943000.0,0.6895903010033401,105568000.0,2000.0,0.0,8197000.0,45007000.0,0.0466
2334,0.3204,0.1429,0.5385,61570000.0,0.7793565849077501,922003000.0,6645000.0,0.1132,0.0,39173000.0,0.0779
2335,0.0,0.0,0.3907,-22962000.0,0.0,0.0,473000.0,0.1553,19808000.0,5797000.0,0.0
